,ep_reward,avg_reward,steps
564,83.7266404244082,55.268671853838825,300
565,5.83076512883197,55.116286008134445,154
566,101.73578563807473,55.70557877254687,300
567,115.81613672718461,56.760266109645066,300
568,137.60449530277836,57.7679604252745,300
569,135.08830824091152,58.814373559834294,300
570,125.19777542428358,58.91180556654529,300
571,98.76564416862944,59.86841540512881,300
572,145.83146160347087,61.144993012054925,300
573,115.83695766442722,61.969493964496124,300
574,83.98319986657545,64.90854981100229,300
575,99.3795651644658,64.41088163465066,300
576,130.07763380106118,65.40192604351618,300
577,56.13331964255647,64.92311637040025,143
578,146.5938225539005,65.33899763846975,300
579,42.235499263999685,65.51339013168091,127
580,-110.56907912612847,64.63506176489871,272
581,138.7731746398626,66.01921681465733,300
582,-113.05382694012144,64.72950519025804,277
583,-156.6197838881169,62.02279424188515,260
584,91.24121044354784,61.6875868245649,300
585,24.848349705931042,61.78522672079742,109
586,49.268123028930916,61.94843336698399,300
587,173.67147887680412,63.331111778574105,300
588,20.195106426572494,62.068974218097836,111
589,148.11197051245134,65.88034749782624,300
590,79.94289500567653,65.59109815562307,300
591,34.864623760276565,66.11847229303162,300
592,130.400108632249,66.98734078231456,300
593,177.04759139340138,67.65183186013847,300
594,-182.21369849916556,65.8026775992615,287
595,66.3973372178174,65.36308793734258,300
596,103.9120674390493,66.37309300901197,300
597,13.672938736884166,66.32820564294687,300
598,125.28906412802182,66.5580511881258,300
599,104.9390622799259,67.26653293187418,300
600,84.47726968373449,66.68941257171988,300
601,100.02157739630603,67.75211741445133,300
602,99.57242518525744,69.1428636765559,300
603,-127.46195638969137,67.1444171957835,193
604,99.1433884974031,67.88202636997883,300
605,141.7908678543983,67.585238973121,300
606,131.8099754693743,67.81452190659503,300
607,65.77330847843798,67.51624466186064,300
608,136.6453958089137,67.2734165710738,300
609,160.69984225901388,69.11757531999433,300
610,46.42844562839318,68.26513383180959,131
611,163.96810223075576,70.15098979374949,300
612,39.88356124107982,71.49682484029266,300
613,147.57213691780262,73.11253165944935,300
614,130.99406200342983,73.34766056211237,300
615,122.31321274656125,73.04180017437366,300
616,138.41478876993452,74.80877561256642,300
617,7.697767774017807,73.87793940525856,300
618,74.33089126942153,73.78434779657857,300
619,119.08607654867154,74.1919871739995,300
620,99.2542466137194,76.21274019859801,300
